lat,lng,province,province_id,region,region_id,month,season,hazard_type,hazard_type_id,base_flood_risk,base_landslide_risk,base_storm_risk,seasonal_multiplier,risk_level
21.659385,105.843162,Vĩnh Phúc,16,north,0,5,1,flood,0,2,1,2,0.5,1
9.787467,105.630195,Sóc Trăng,60,south,3,3,0,landslide,1,4,1,2,0.2,1
13.163662,109.066226,Phú Yên,35,central,1,12,1,landslide,1,4,2,4,0.4,1
20.820228,106.106193,Hà Nội,0,north,0,5,1,landslide,1,3,1,2,0.5,1
20.736312,105.585766,Hưng Yên,20,north,0,8,2,landslide,1,3,1,2,0.8,1
14.001239,108.497681,Gia Lai,40,highlands,2,1,0,flood,0,3,3,2,0.3,1
9.073879,105.481784,Bạc Liêu,61,south,3,9,2,storm,2,4,1,2,0.9,1
20.889998,106.492931,Hải Dương,19,north,0,8,2,flood,0,3,1,2,0.8,2
11.990066,108.981385,Khánh Hòa,36,central,1,4,0,flood,0,4,2,4,0.3,2
13.143729,108.784944,Phú Yên,35,central,1,11,1,flood,0,4,2,4,0.9,4
20.809684,106.178475,Bắc Ninh,18,north,0,3,0,landslide,1,2,1,2,0.2,1
21.987151,106.993736,Lạng Sơn,10,north,0,6,2,flood,0,3,3,2,0.6,1
21.173283,105.466078,Thái Nguyên,9,north,0,1,0,flood,0,3,2,2,0.3,1
21.430028,106.314226,Lạng Sơn,10,north,0,2,0,storm,2,3,3,2,0.1,1
12.154135,107.203138,Bình Phước,45,south,3,2,0,flood,0,2,2,1,0.2,1
11.366883,107.857625,Bình Thuận,38,central,1,12,1,storm,2,3,2,3,0.4,2
17.551769,106.124891,Quảng Bình,28,central,1,10,2,storm,2,5,4,5,1.0,5
21.045784,106.26023,Bắc Ninh,18,north,0,2,0,storm,2,2,1,2,0.1,1
9.57024,105.707712,Sóc Trăng,60,south,3,4,0,landslide,1,4,1,2,0.3,1
22.411626,106.679333,Cao Bằng,11,north,0,11,1,landslide,1,3,4,2,0.8,4
13.695342,109.720852,Bình Định,34,central,1,6,2,landslide,1,4,3,4,0.6,2
9.911422,106.694344,Bà Rịa-Vũng Tàu,49,south,3,6,2,storm,2,3,1,2,0.5,1
21.342034,106.747676,Hải Phòng,1,north,0,12,1,flood,0,4,1,3,0.5,2
9.523579,106.619401,Trà Vinh,53,south,3,3,0,storm,2,4,1,2,0.1,1
21.165688,105.831239,Bắc Giang,17,north,0,9,2,flood,0,3,2,2,1.0,3
13.364242,109.562495,Phú Yên,35,central,1,7,2,landslide,1,4,2,4,0.7,1
10.87359,106.116569,Tây Ninh,46,south,3,1,0,landslide,1,2,1,1,0.3,1
21.856821,105.700507,Tuyên Quang,13,north,0,9,2,landslide,1,3,3,2,1.0,3
15.992241,108.256446,Quảng Nam,32,central,1,4,0,flood,0,5,4,5,0.3,1
21.051563,106.36909,Hải Dương,19,north,0,6,2,flood,0,3,1,2,0.6,2
10.357499,106.42541,Vĩnh Long,54,south,3,7,2,flood,0,4,1,1,0.7,3
10.912863,105.209467,Đồng Tháp,55,south,3,3,0,flood,0,5,1,1,0.2,1
22.465064,105.03662,Hà Giang,14,north,0,8,2,storm,2,4,5,1,0.7,1
20.610617,106.305459,Hà Nam,22,north,0,9,2,landslide,1,3,1,2,1.0,1
9.2505,106.195442,Sóc Trăng,60,south,3,10,2,flood,0,4,1,2,1.0,4
20.821337,107.271295,Quảng Ninh,2,north,0,2,0,storm,2,3,2,3,0.1,1
22.130704,105.209814,Tuyên Quang,13,north,0,5,1,flood,0,3,3,2,0.5,2
14.275435,107.730691,Gia Lai,40,highlands,2,6,2,flood,0,3,3,2,0.6,2
20.912054,106.592608,Nam Định,23,north,0,10,2,storm,2,4,1,3,1.0,3
20.563998,105.349397,Hòa Bình,8,north,0,9,2,flood,0,3,4,2,1.0,3
21.413766,103.716208,Sơn La,6,north,0,3,0,landslide,1,3,5,2,0.2,1
11.258809,107.076922,Đồng Nai,48,south,3,1,0,flood,0,3,1,2,0.3,1
21.553393,106.009894,Vĩnh Phúc,16,north,0,3,0,flood,0,2,1,2,0.2,1
12.743009,107.989901,Đắk Lắk,41,highlands,2,10,2,storm,2,3,3,2,1.0,2
15.036237,108.728615,Quảng Ngãi,33,central,1,12,1,landslide,1,5,3,4,0.4,1
14.623722,107.73593,Kon Tum,39,highlands,2,9,2,landslide,1,3,4,2,1.0,4
18.655837,105.647162,Hà Tĩnh,27,central,1,2,0,storm,2,5,3,5,0.1,1
10.88381,105.724147,Tây Ninh,46,south,3,1,0,storm,2,2,1,1,0.2,1
10.080116,106.633205,Tiền Giang,51,south,3,5,1,storm,2,4,1,2,0.3,1
22.348398,105.869744,Cao Bằng,11,north,0,7,2,landslide,1,3,4,2,0.7,3
21.064028,103.588936,Sơn La,6,north,0,3,0,flood,0,3,5,2,0.2,1
22.242022,105.864516,Bắc Kạn,12,north,0,7,2,storm,2,3,4,2,0.6,1
10.935385,104.72368,An Giang,56,south,3,1,0,flood,0,5,1,1,0.3,2
20.585637,105.824832,Hòa Bình,8,north,0,6,2,landslide,1,3,4,2,0.6,2
11.272475,108.289422,Bình Thuận,38,central,1,7,2,storm,2,3,2,3,0.6,2
16.057527,108.661808,Đà Nẵng,31,central,1,8,2,landslide,1,4,2,4,0.8,1
11.245925,106.704497,TP.HCM,44,south,3,4,0,storm,2,4,1,2,0.2,1
9.203433,105.801192,Sóc Trăng,60,south,3,9,2,flood,0,4,1,2,1.0,4
13.152342,108.28135,Đắk Lắk,41,highlands,2,3,0,storm,2,3,3,2,0.1,1
22.850529,104.739118,Hà Giang,14,north,0,8,2,flood,0,4,5,1,0.8,3
10.67442,105.914496,Vĩnh Long,54,south,3,9,2,flood,0,4,1,1,1.0,4
22.948874,106.182719,Cao Bằng,11,north,0,4,0,landslide,1,3,4,2,0.3,2
10.53147,107.320044,Bà Rịa-Vũng Tàu,49,south,3,11,1,storm,2,3,1,2,0.8,1
10.516678,105.394451,Cần Thơ,58,south,3,6,2,flood,0,4,1,1,0.6,3
9.026049,105.702871,Bạc Liêu,61,south,3,8,2,landslide,1,4,1,2,0.8,1
9.362334,105.887436,Bạc Liêu,61,south,3,11,1,flood,0,4,1,2,0.9,3
19.366367,105.771083,Thanh Hóa,25,central,1,9,2,flood,0,5,3,4,1.0,5
10.18601,105.032645,Kiên Giang,57,south,3,12,1,flood,0,4,1,2,0.5,2
11.376639,106.752191,Bình Dương,47,south,3,12,1,flood,0,3,1,1,0.5,1
21.386939,104.408485,Sơn La,6,north,0,7,2,landslide,1,3,5,2,0.7,3
21.075591,104.022346,Sơn La,6,north,0,6,2,landslide,1,3,5,2,0.6,3
22.215285,104.331761,Lào Cai,3,north,0,12,1,flood,0,4,5,2,0.5,2
21.051897,105.997988,Hà Nội,0,north,0,12,1,flood,0,3,1,2,0.5,2
20.998034,105.786753,Bắc Giang,17,north,0,1,0,flood,0,3,2,2,0.3,1
9.289733,104.820524,Cà Mau,62,south,3,10,2,storm,2,4,1,2,1.0,2
14.462793,107.685076,Gia Lai,40,highlands,2,8,2,flood,0,3,3,2,0.8,2
21.458042,106.503514,Bắc Giang,17,north,0,5,1,flood,0,3,2,2,0.5,2
13.396682,108.975183,Phú Yên,35,central,1,10,2,storm,2,4,2,4,1.0,4
12.389358,108.055749,Lâm Đồng,43,highlands,2,8,2,storm,2,3,4,2,0.7,1
20.973768,105.059396,Phú Thọ,15,north,0,4,0,landslide,1,3,2,2,0.3,1
22.648299,106.461053,Cao Bằng,11,north,0,3,0,storm,2,3,4,2,0.1,1
22.39809,103.521317,Lai Châu,7,north,0,6,2,landslide,1,4,5,1,0.6,3
10.444206,105.20139,Đồng Tháp,55,south,3,11,1,storm,2,5,1,1,0.8,1
10.595408,106.779067,Bến Tre,52,south,3,8,2,flood,0,4,1,2,0.8,4
18.863029,105.211496,Nghệ An,26,central,1,12,1,landslide,1,5,4,4,0.4,2
21.539797,103.765603,Sơn La,6,north,0,1,0,landslide,1,3,5,2,0.3,2
12.14078,107.738344,Đắk Nông,42,highlands,2,7,2,flood,0,3,4,2,0.7,2
12.767435,107.740727,Đắk Lắk,41,highlands,2,11,1,landslide,1,3,3,2,0.8,2
20.76338,106.399128,Thái Bình,21,north,0,12,1,flood,0,4,1,3,0.5,2
11.955963,108.580559,Khánh Hòa,36,central,1,1,0,flood,0,4,2,4,0.3,1
22.007153,104.195479,Lào Cai,3,north,0,1,0,flood,0,4,5,2,0.3,1
22.524868,104.376246,Lào Cai,3,north,0,2,0,storm,2,4,5,2,0.1,1
20.281256,106.596927,Nam Định,23,north,0,3,0,flood,0,4,1,3,0.2,1
13.736966,109.22615,Bình Định,34,central,1,8,2,landslide,1,4,3,4,0.8,2
15.433346,108.548361,Quảng Nam,32,central,1,2,0,flood,0,5,4,5,0.2,1
12.21849,107.497639,Đắk Nông,42,highlands,2,5,1,landslide,1,3,4,2,0.5,2
11.19439,107.208379,Đồng Nai,48,south,3,8,2,storm,2,3,1,2,0.7,1
12.418825,107.832948,Đắk Lắk,41,highlands,2,5,1,storm,2,3,3,2,0.3,1
15.574713,108.672004,Quảng Ngãi,33,central,1,10,2,storm,2,5,3,4,1.0,4
12.142554,106.778109,Bình Phước,45,south,3,7,2,storm,2,2,2,1,0.6,1
20.975463,106.412727,Hải Dương,19,north,0,9,2,flood,0,3,1,2,1.0,3
21.899973,105.32097,Yên Bái,4,north,0,6,2,storm,2,4,4,2,0.5,1
13.760964,108.852916,Bình Định,34,central,1,4,0,storm,2,4,3,4,0.2,1
15.947449,108.407546,Đà Nẵng,31,central,1,1,0,flood,0,4,2,4,0.3,1
18.382369,106.250492,Hà Tĩnh,27,central,1,7,2,flood,0,5,3,5,0.7,4
9.45988,105.986281,Hậu Giang,59,south,3,12,1,storm,2,4,1,1,0.4,1
21.235192,104.128834,Sơn La,6,north,0,9,2,landslide,1,3,5,2,1.0,5
21.721036,105.728204,Vĩnh Phúc,16,north,0,3,0,flood,0,2,1,2,0.2,1
21.768433,105.4475,Tuyên Quang,13,north,0,7,2,flood,0,3,3,2,0.7,2
20.893273,106.370942,Bắc Giang,17,north,0,1,0,landslide,1,3,2,2,0.3,1
17.923749,106.731968,Quảng Bình,28,central,1,8,2,landslide,1,5,4,5,0.8,4
10.115173,105.453228,Kiên Giang,57,south,3,8,2,flood,0,4,1,2,0.8,3
10.389115,106.185653,Bến Tre,52,south,3,2,0,flood,0,4,1,2,0.2,1
21.204985,102.89879,Điện Biên,5,north,0,10,2,landslide,1,3,4,1,1.0,4
9.981036,105.77047,Sóc Trăng,60,south,3,11,1,flood,0,4,1,2,0.9,4
10.435703,105.94931,Bến Tre,52,south,3,11,1,storm,2,4,1,2,0.8,2
20.571377,106.281694,Hải Phòng,1,north,0,12,1,storm,2,4,1,3,0.4,1
19.732217,106.275076,Thanh Hóa,25,central,1,8,2,flood,0,5,3,4,0.8,4
22.264534,106.362813,Lạng Sơn,10,north,0,9,2,landslide,1,3,3,2,1.0,3
18.802563,105.1689,Nghệ An,26,central,1,2,0,flood,0,5,4,4,0.2,1
19.764236,105.802581,Ninh Bình,24,north,0,11,1,storm,2,4,2,2,0.8,2
11.685275,106.269065,Bình Dương,47,south,3,6,2,storm,2,3,1,1,0.5,1
13.538963,108.271159,Gia Lai,40,highlands,2,5,1,flood,0,3,3,2,0.5,2
16.471413,108.189255,Đà Nẵng,31,central,1,9,2,storm,2,4,2,4,0.9,3
11.674734,106.371328,Tây Ninh,46,south,3,1,0,flood,0,2,1,1,0.3,1
20.739411,106.521582,Bắc Ninh,18,north,0,9,2,storm,2,2,1,2,0.9,2
21.389907,102.98079,Điện Biên,5,north,0,7,2,flood,0,3,4,1,0.7,2
20.546665,105.855081,Hải Dương,19,north,0,2,0,flood,0,3,1,2,0.2,1
9.971861,106.066238,Trà Vinh,53,south,3,11,1,landslide,1,4,1,2,0.8,1
22.194188,103.571612,Lai Châu,7,north,0,5,1,storm,2,4,5,1,0.3,1
15.38281,109.215793,Quảng Ngãi,33,central,1,10,2,landslide,1,5,3,4,1.0,3
21.383025,106.077522,Bắc Ninh,18,north,0,10,2,landslide,1,2,1,2,1.0,1
20.460505,106.125521,Thái Bình,21,north,0,1,0,storm,2,4,1,3,0.2,1
20.286404,106.377883,Ninh Bình,24,north,0,3,0,flood,0,4,2,2,0.2,1
9.962002,106.329329,Vĩnh Long,54,south,3,10,2,flood,0,4,1,1,1.0,4
22.089584,103.615009,Lào Cai,3,north,0,9,2,storm,2,4,5,2,0.9,2
21.598453,106.137113,Bắc Giang,17,north,0,4,0,landslide,1,3,2,2,0.3,1
10.7399,106.238772,TP.HCM,44,south,3,6,2,flood,0,4,1,2,0.6,2
11.00226,106.282501,TP.HCM,44,south,3,9,2,flood,0,4,1,2,1.0,4
11.934491,108.828087,Khánh Hòa,36,central,1,1,0,flood,0,4,2,4,0.3,1
15.70133,108.71775,Quảng Nam,32,central,1,9,2,landslide,1,5,4,5,1.0,4
21.39927,106.338242,Lạng Sơn,10,north,0,1,0,storm,2,3,3,2,0.2,1
9.007097,105.375854,Cà Mau,62,south,3,1,0,flood,0,4,1,2,0.3,1
22.432613,106.258469,Cao Bằng,11,north,0,3,0,storm,2,3,4,2,0.1,1
10.172573,104.962872,Kiên Giang,57,south,3,6,2,flood,0,4,1,2,0.6,3
9.549823,105.780338,Hậu Giang,59,south,3,10,2,flood,0,4,1,1,1.0,4
22.105691,104.859756,Tuyên Quang,13,north,0,2,0,landslide,1,3,3,2,0.2,1
11.991163,106.368595,Bình Phước,45,south,3,4,0,landslide,1,2,2,1,0.3,1
10.421663,105.936857,Long An,50,south,3,1,0,storm,2,4,1,1,0.2,1
11.505764,109.072233,Ninh Thuận,37,central,1,9,2,flood,0,3,2,3,1.0,3
21.017157,106.429033,Hưng Yên,20,north,0,12,1,flood,0,3,1,2,0.5,1
20.250691,105.420164,Thanh Hóa,25,central,1,4,0,flood,0,5,3,4,0.3,1
16.334249,107.195106,Thừa Thiên Huế,30,central,1,6,2,storm,2,5,4,5,0.5,2
10.485847,106.716538,Long An,50,south,3,12,1,storm,2,4,1,1,0.4,1
10.91724,106.707273,Bình Dương,47,south,3,10,2,flood,0,3,1,1,1.0,3
11.62878,109.32245,Ninh Thuận,37,central,1,12,1,landslide,1,3,2,3,0.4,1
13.489869,109.455681,Phú Yên,35,central,1,6,2,landslide,1,4,2,4,0.6,1
12.944536,108.057616,Đắk Lắk,41,highlands,2,7,2,storm,2,3,3,2,0.6,1
11.031995,107.293232,Đồng Nai,48,south,3,8,2,flood,0,3,1,2,0.8,2
15.546021,108.918923,Quảng Nam,32,central,1,10,2,flood,0,5,4,5,1.0,5
21.215238,105.689234,Hòa Bình,8,north,0,2,0,flood,0,3,4,2,0.2,1
9.484593,106.001539,Hậu Giang,59,south,3,1,0,landslide,1,4,1,1,0.3,1
20.599558,106.236052,Hà Nội,0,north,0,10,2,storm,2,3,1,2,1.0,2
20.723806,106.762347,Hải Phòng,1,north,0,9,2,landslide,1,4,1,3,1.0,1
11.196305,107.576683,Đồng Nai,48,south,3,5,1,landslide,1,3,1,2,0.5,1
10.400572,105.954468,Vĩnh Long,54,south,3,5,1,storm,2,4,1,1,0.3,1
13.915611,108.950085,Bình Định,34,central,1,9,2,landslide,1,4,3,4,1.0,3
9.808846,106.665113,Bến Tre,52,south,3,2,0,storm,2,4,1,2,0.1,1
12.786471,108.066756,Đắk Lắk,41,highlands,2,2,0,storm,2,3,3,2,0.1,1
12.690497,107.618061,Đắk Nông,42,highlands,2,6,2,flood,0,3,4,2,0.6,2
20.703125,107.155017,Hải Phòng,1,north,0,2,0,storm,2,4,1,3,0.1,1
11.264531,105.897001,Tây Ninh,46,south,3,2,0,storm,2,2,1,1,0.1,1
21.770567,105.487774,Thái Nguyên,9,north,0,10,2,storm,2,3,2,2,1.0,2
22.950255,104.529136,Hà Giang,14,north,0,7,2,landslide,1,4,5,1,0.7,4
10.443005,106.794377,Trà Vinh,53,south,3,10,2,storm,2,4,1,2,1.0,2
11.614878,106.930078,Bình Dương,47,south,3,2,0,storm,2,3,1,1,0.1,1
9.177365,105.080582,Cà Mau,62,south,3,2,0,flood,0,4,1,2,0.2,1
21.080582,107.300264,Quảng Ninh,2,north,0,9,2,landslide,1,3,2,3,1.0,2
16.032858,108.465982,Đà Nẵng,31,central,1,5,1,storm,2,4,2,4,0.3,2
10.334508,106.381621,Tiền Giang,51,south,3,9,2,landslide,1,4,1,2,1.0,1
12.487417,107.786546,Đắk Nông,42,highlands,2,7,2,landslide,1,3,4,2,0.7,3
10.154552,106.013331,Trà Vinh,53,south,3,11,1,flood,0,4,1,2,0.9,4
10.586511,106.872268,Đồng Nai,48,south,3,1,0,landslide,1,3,1,2,0.3,1
10.453208,106.710527,Long An,50,south,3,11,1,storm,2,4,1,1,0.8,1
19.839736,106.054612,Thanh Hóa,25,central,1,9,2,storm,2,5,3,4,0.9,4
12.215672,109.148338,Khánh Hòa,36,central,1,6,2,landslide,1,4,2,4,0.6,1
21.328979,105.174961,Tuyên Quang,13,north,0,3,0,landslide,1,3,3,2,0.2,1
16.551778,106.723861,Quảng Trị,29,central,1,5,1,storm,2,5,4,5,0.3,1
10.814899,106.6172,TP.HCM,44,south,3,12,1,flood,0,4,1,2,0.5,2
20.891294,107.165812,Hải Phòng,1,north,0,1,0,storm,2,4,1,3,0.2,1
21.247149,105.71707,Hòa Bình,8,north,0,3,0,landslide,1,3,4,2,0.2,1
22.750795,105.334162,Hà Giang,14,north,0,10,2,landslide,1,4,5,1,1.0,5
23.29848,104.709321,Hà Giang,14,north,0,10,2,storm,2,4,5,1,1.0,1
12.718151,108.789832,Khánh Hòa,36,central,1,9,2,landslide,1,4,2,4,1.0,2
20.889061,105.59791,Hòa Bình,8,north,0,12,1,flood,0,3,4,2,0.5,2
11.968243,106.589332,Bình Phước,45,south,3,5,1,flood,0,2,2,1,0.5,1
21.479513,106.676353,Bắc Giang,17,north,0,10,2,landslide,1,3,2,2,1.0,2
12.695957,108.145096,Đắk Lắk,41,highlands,2,12,1,landslide,1,3,3,2,0.4,2
21.843235,105.180631,Phú Thọ,15,north,0,11,1,storm,2,3,2,2,0.8,1
11.441667,106.05843,Tây Ninh,46,south,3,1,0,storm,2,2,1,1,0.2,1
18.245256,105.804559,Hà Tĩnh,27,central,1,10,2,landslide,1,5,3,5,1.0,3
11.900763,109.356542,Ninh Thuận,37,central,1,8,2,storm,2,3,2,3,0.7,2
10.528609,105.523259,Cần Thơ,58,south,3,6,2,storm,2,4,1,1,0.5,1
13.590558,108.006907,Gia Lai,40,highlands,2,9,2,flood,0,3,3,2,1.0,3
21.7907,105.145545,Phú Thọ,15,north,0,8,2,landslide,1,3,2,2,0.8,2
21.863933,106.444079,Lạng Sơn,10,north,0,5,1,storm,2,3,3,2,0.3,1
21.146314,102.728067,Điện Biên,5,north,0,1,0,landslide,1,3,4,1,0.3,1
11.316811,109.370599,Ninh Thuận,37,central,1,6,2,landslide,1,3,2,3,0.6,1
14.195826,107.751564,Kon Tum,39,highlands,2,6,2,landslide,1,3,4,2,0.6,2
11.304879,106.414195,Bình Dương,47,south,3,5,1,storm,2,3,1,1,0.3,1
10.958238,106.513109,TP.HCM,44,south,3,3,0,flood,0,4,1,2,0.2,1
9.783827,105.811746,Cần Thơ,58,south,3,2,0,landslide,1,4,1,1,0.2,1
9.300364,105.163026,Cà Mau,62,south,3,3,0,storm,2,4,1,2,0.1,1
20.916277,106.035597,Hà Nam,22,north,0,4,0,flood,0,3,1,2,0.3,1
20.794599,105.756122,Nam Định,23,north,0,12,1,storm,2,4,1,3,0.4,1
21.180809,107.66014,Quảng Ninh,2,north,0,4,0,flood,0,3,2,3,0.3,1
9.613653,105.559439,Kiên Giang,57,south,3,6,2,storm,2,4,1,2,0.5,1
20.37106,106.211977,Thái Bình,21,north,0,3,0,flood,0,4,1,3,0.2,1
21.445392,107.124367,Quảng Ninh,2,north,0,11,1,landslide,1,3,2,3,0.8,2
11.086736,107.060261,Đồng Nai,48,south,3,5,1,landslide,1,3,1,2,0.5,1
12.641413,108.847638,Khánh Hòa,36,central,1,4,0,landslide,1,4,2,4,0.3,1
18.648265,105.760517,Hà Tĩnh,27,central,1,1,0,landslide,1,5,3,5,0.3,1
22.006039,105.441652,Tuyên Quang,13,north,0,3,0,storm,2,3,3,2,0.1,1
9.336539,105.63969,Cà Mau,62,south,3,9,2,flood,0,4,1,2,1.0,4
16.81319,107.005464,Quảng Trị,29,central,1,2,0,flood,0,5,4,5,0.2,1
21.927122,105.196283,Tuyên Quang,13,north,0,3,0,landslide,1,3,3,2,0.2,1
21.582399,105.641583,Thái Nguyên,9,north,0,5,1,storm,2,3,2,2,0.3,1
22.601811,106.044016,Bắc Kạn,12,north,0,12,1,flood,0,3,4,2,0.5,2
17.549971,106.592333,Quảng Bình,28,central,1,1,0,storm,2,5,4,5,0.2,1
9.913235,104.686823,Kiên Giang,57,south,3,5,1,landslide,1,4,1,2,0.5,1
18.262088,106.219878,Hà Tĩnh,27,central,1,4,0,landslide,1,5,3,5,0.3,1
10.511113,106.09949,Long An,50,south,3,8,2,landslide,1,4,1,1,0.8,1
21.569253,105.262214,Phú Thọ,15,north,0,7,2,landslide,1,3,2,2,0.7,2
20.804939,105.925796,Hải Dương,19,north,0,8,2,landslide,1,3,1,2,0.8,1
10.232428,107.546863,Bà Rịa-Vũng Tàu,49,south,3,2,0,flood,0,3,1,2,0.2,1
21.22372,103.887738,Sơn La,6,north,0,6,2,flood,0,3,5,2,0.6,2
9.809187,105.177503,Hậu Giang,59,south,3,3,0,flood,0,4,1,1,0.2,1
22.923837,105.15459,Hà Giang,14,north,0,7,2,landslide,1,4,5,1,0.7,4
20.843236,106.269743,Bắc Ninh,18,north,0,3,0,flood,0,2,1,2,0.2,1
21.613511,107.07267,Lạng Sơn,10,north,0,9,2,storm,2,3,3,2,0.9,2
9.837787,105.684801,Sóc Trăng,60,south,3,7,2,flood,0,4,1,2,0.7,3
19.592604,105.388302,Thanh Hóa,25,central,1,8,2,storm,2,5,3,4,0.7,3
9.726431,105.66829,Hậu Giang,59,south,3,7,2,storm,2,4,1,1,0.6,1
21.781988,104.627277,Yên Bái,4,north,0,1,0,storm,2,4,4,2,0.2,1
12.304209,108.50619,Đắk Lắk,41,highlands,2,12,1,flood,0,3,3,2,0.5,2
22.05877,105.924629,Bắc Kạn,12,north,0,9,2,flood,0,3,4,2,1.0,3
22.526457,106.17479,Bắc Kạn,12,north,0,2,0,flood,0,3,4,2,0.2,1
19.343506,105.05096,Nghệ An,26,central,1,6,2,storm,2,5,4,4,0.5,2
9.7925,106.447026,Trà Vinh,53,south,3,1,0,storm,2,4,1,2,0.2,1
10.763693,107.269311,Bà Rịa-Vũng Tàu,49,south,3,5,1,flood,0,3,1,2,0.5,2
12.295245,107.95021,Đắk Lắk,41,highlands,2,8,2,storm,2,3,3,2,0.7,2
22.430628,105.716616,Bắc Kạn,12,north,0,9,2,storm,2,3,4,2,0.9,2
22.076415,104.92496,Yên Bái,4,north,0,9,2,landslide,1,4,4,2,1.0,4
13.653439,109.586255,Bình Định,34,central,1,8,2,landslide,1,4,3,4,0.8,2
13.883456,109.622631,Bình Định,34,central,1,7,2,landslide,1,4,3,4,0.7,2
11.819249,106.038071,Bình Dương,47,south,3,9,2,flood,0,3,1,1,1.0,3
10.275641,105.417943,An Giang,56,south,3,2,0,storm,2,5,1,1,0.1,1
21.602089,106.573511,Lạng Sơn,10,north,0,11,1,landslide,1,3,3,2,0.8,3
22.158725,103.028845,Lai Châu,7,north,0,9,2,flood,0,4,5,1,1.0,4
9.703264,105.661733,Cần Thơ,58,south,3,4,0,landslide,1,4,1,1,0.3,1
21.717216,105.442906,Vĩnh Phúc,16,north,0,9,2,flood,0,2,1,2,1.0,2
19.979008,105.931776,Nam Định,23,north,0,12,1,flood,0,4,1,3,0.5,2
20.702228,105.989646,Ninh Bình,24,north,0,12,1,storm,2,4,2,2,0.4,1
21.290329,105.795906,Hà Nội,0,north,0,1,0,storm,2,3,1,2,0.2,1
14.6752,108.606428,Quảng Ngãi,33,central,1,11,1,storm,2,5,3,4,0.8,3
21.826255,105.718707,Phú Thọ,15,north,0,2,0,flood,0,3,2,2,0.2,1
19.709725,105.990098,Thanh Hóa,25,central,1,4,0,landslide,1,5,3,4,0.3,1
20.944747,105.572745,Hà Nội,0,north,0,5,1,flood,0,3,1,2,0.5,2
22.649605,106.592138,Cao Bằng,11,north,0,3,0,flood,0,3,4,2,0.2,1
21.660236,104.243581,Sơn La,6,north,0,12,1,landslide,1,3,5,2,0.4,2
12.9108,108.512383,Đắk Lắk,41,highlands,2,11,1,landslide,1,3,3,2,0.8,3
14.243846,108.405611,Gia Lai,40,highlands,2,12,1,storm,2,3,3,2,0.4,1
12.043643,106.761358,Bình Phước,45,south,3,12,1,flood,0,2,2,1,0.5,1
21.206061,107.391058,Quảng Ninh,2,north,0,5,1,landslide,1,3,2,3,0.5,1
11.56134,109.00155,Ninh Thuận,37,central,1,9,2,storm,2,3,2,3,0.9,2
22.535262,106.489613,Cao Bằng,11,north,0,1,0,flood,0,3,4,2,0.3,1
11.536309,108.066495,Lâm Đồng,43,highlands,2,12,1,flood,0,3,4,2,0.5,1
12.085293,106.504217,Bình Phước,45,south,3,2,0,flood,0,2,2,1,0.2,1
20.658723,107.338448,Quảng Ninh,2,north,0,2,0,storm,2,3,2,3,0.1,1
21.843297,105.343903,Vĩnh Phúc,16,north,0,2,0,storm,2,2,1,2,0.1,1
21.521196,102.840224,Điện Biên,5,north,0,2,0,flood,0,3,4,1,0.2,1
9.853501,105.531324,Hậu Giang,59,south,3,7,2,landslide,1,4,1,1,0.7,1
10.438613,107.260975,Bà Rịa-Vũng Tàu,49,south,3,9,2,storm,2,3,1,2,0.9,2
21.12123,106.133029,Hưng Yên,20,north,0,5,1,landslide,1,3,1,2,0.5,1
20.405167,105.385613,Hòa Bình,8,north,0,2,0,landslide,1,3,4,2,0.2,1
10.027815,105.273678,Cần Thơ,58,south,3,11,1,flood,0,4,1,1,0.9,3
16.561219,107.279219,Quảng Trị,29,central,1,9,2,flood,0,5,4,5,1.0,5
12.722141,108.514684,Đắk Lắk,41,highlands,2,7,2,landslide,1,3,3,2,0.7,2
10.332768,106.556153,Bến Tre,52,south,3,11,1,flood,0,4,1,2,0.9,3
20.132169,106.454352,Ninh Bình,24,north,0,4,0,landslide,1,4,2,2,0.3,1
22.17989,105.917776,Bắc Kạn,12,north,0,10,2,flood,0,3,4,2,1.0,3
13.637747,109.394434,Bình Định,34,central,1,11,1,landslide,1,4,3,4,0.8,2
14.760854,108.789704,Quảng Ngãi,33,central,1,9,2,storm,2,5,3,4,0.9,4
10.14971,106.515528,Trà Vinh,53,south,3,11,1,flood,0,4,1,2,0.9,4
17.915969,106.034315,Hà Tĩnh,27,central,1,6,2,landslide,1,5,3,5,0.6,2
12.136608,108.297411,Lâm Đồng,43,highlands,2,8,2,flood,0,3,4,2,0.8,2
10.932816,107.321195,Đồng Nai,48,south,3,2,0,landslide,1,3,1,2,0.2,1
11.671049,108.360736,Lâm Đồng,43,highlands,2,9,2,flood,0,3,4,2,1.0,3
10.042045,106.692716,Tiền Giang,51,south,3,4,0,flood,0,4,1,2,0.3,1
12.023548,106.3832,Bình Phước,45,south,3,10,2,storm,2,2,2,1,1.0,1
20.880386,107.01512,Quảng Ninh,2,north,0,8,2,storm,2,3,2,3,0.7,2
15.31318,108.510273,Quảng Ngãi,33,central,1,11,1,storm,2,5,3,4,0.8,3
12.305008,108.754663,Lâm Đồng,43,highlands,2,8,2,landslide,1,3,4,2,0.8,3
20.502675,106.442959,Nam Định,23,north,0,7,2,flood,0,4,1,3,0.7,3
9.415624,105.528618,Sóc Trăng,60,south,3,9,2,storm,2,4,1,2,0.9,1
